class_label,variable,n_samples,mean,std,min,max
1,xmeas_12,1440,49.98486180555555,1.003687100317378,46.481,52.916
1,xmeas_13,1440,2639.6565972222224,30.538130931845778,2573.5,2750.0
1,xmeas_14,1440,25.121874305555554,1.054497088650186,21.689,28.427
1,xmeas_15,1440,49.953256249999995,0.9989645252037384,46.921,52.696
1,xmeas_16,1440,3108.7361111111113,29.471017814980275,3057.0,3233.0
1,xmeas_17,1440,22.96088611111111,0.6272588796503593,21.115,25.383
1,xmeas_18,1440,67.90861666666666,1.7125216050234222,64.491,72.831
1,xmeas_19,1440,275.8635694444444,41.28086952883888,225.51,395.05
1,xmeas_20,1440,340.48193055555555,6.306189930034861,323.69,358.56
1,xmeas_21,1440,94.65354305555556,0.26462256458786537,93.753,95.644
1,xmeas_22,1440,77.2002611111111,0.4965875587346887,75.124,78.496
1,xmeas_23,1440,32.02249583333333,0.830192055601269,29.135,34.344
1,xmeas_24,1440,8.8949775,0.14228007974319642,8.4786,9.4549
1,xmeas_25,1440,26.55394166666667,0.9654015123181151,24.505,30.474
1,xmeas_26,1440,6.882605138888889,0.11334481874985408,6.504,7.3391
1,xmeas_27,1440,18.781580555555557,0.5986886472579005,16.644,20.657
1,xmeas_28,1440,1.6898463888888888,0.041607373434637995,1.5308,1.7782
1,xmeas_29,1440,32.69934722222222,1.2039717773170668,28.55,35.572
1,xmeas_30,1440,13.81381111111111,0.1879669078822286,13.181,14.536
1,xmeas_31,1440,24.246051388888887,1.4396239737106962,21.157,30.336
1,xmeas_32,1440,1.2548554861111112,0.12020573773120073,0.89669,1.5847
1,xmeas_33,1440,18.561812500000002,0.8145514057543577,15.726,21.069
1,xmeas_34,1440,2.3057818055555557,0.05780253572654078,2.0878,2.4403
1,xmeas_35,1440,4.81864125,0.15351769471922164,4.2092,5.1655
1,xmeas_36,1440,2.2872409722222224,0.08355863812918093,1.9117,2.492
1,xmeas_37,1440,0.01832146642361111,0.009692941066709152,-0.012637,0.047479
1,xmeas_38,1440,0.8368560069444445,0.06472408041450844,0.65322,1.0171
1,xmeas_39,1440,0.09992412152777778,0.011707349324662783,0.05971,0.12836
1,xmeas_40,1440,53.73973958333334,0.5227017516291544,52.299,55.058
1,xmeas_41,1440,43.83034027777778,0.5590514298575532,42.225,45.499
1,xmv_1,1440,62.905139583333344,0.6302202130895377,60.667,65.031
1,xmv_2,1440,53.752525,0.8661905435575,50.82,56.659
1,xmv_3,1440,69.13435625,18.689764354376667,17.512,99.342
1,xmv_4,1440,58.06719236111111,2.16610294969648,51.815,64.99
1,xmv_5,1440,22.192370833333335,1.6651888785877949,17.468,27.934
1,xmv_6,1440,38.04647847222222,2.8204240659828845,27.503,48.063
1,xmv_7,1440,38.05543611111111,2.953721331481024,27.743,46.682
1,xmv_8,1440,46.42579861111112,2.3118533106770442,39.407,52.774
1,xmv_9,1440,61.373886111111105,13.142239060480108,46.346,100.2
1,xmv_10,1440,41.01169236111111,0.7482456622210664,38.303,43.446
1,xmv_11,1440,18.150274305555556,1.5109665979812215,12.459,23.574
2,xmeas_1,1440,0.2786585555555556,0.034884669885891714,0.15226,0.37805
2,xmeas_2,1440,3691.2683333333334,37.01328458243424,3565.4,3804.8
2,xmeas_3,1440,4636.993263888889,69.39426123082423,4341.8,4788.3
2,xmeas_4,1440,9.584345208333334,0.12798060161528624,9.1553,9.8957
2,xmeas_5,1440,26.907842361111115,0.21278920264994752,26.234,27.687
2,xmeas_6,1440,42.61408472222222,0.2500689573610486,41.751,43.349
2,xmeas_7,1440,2701.1575694444446,18.595681563834315,2672.6,2766.4
2,xmeas_8,1440,74.99225069444445,0.5699607477672022,72.523,76.683
2,xmeas_9,1440,120.40022222222223,0.01876538310612029,120.34,120.46
2,xmeas_10,1440,0.6446457083333333,0.13158341649557792,0.31052,0.79298
2,xmeas_11,1440,81.01151875,0.6992987023563458,79.202,82.26
2,xmeas_12,1440,49.805259722222225,0.9888055052516871,46.895,52.74
2,xmeas_13,1440,2629.3200694444445,18.93840918858291,2599.8,2695.6
2,xmeas_14,1440,24.872278472222227,1.0233589033103,21.616,28.169
2,xmeas_15,1440,49.95387152777778,1.0122571113647139,46.808,53.173
2,xmeas_16,1440,3101.683888888889,17.123215047198958,3074.8,3160.4
2,xmeas_17,1440,22.968091666666663,0.6096936333489236,21.132,24.81
2,xmeas_18,1440,63.56131388888888,1.2861745575312622,61.362,66.619
2,xmeas_19,1440,154.48309930555556,46.177534642703755,85.72,254.97
2,xmeas_20,1440,341.61582638888893,2.1146621105915866,336.59,349.73
2,xmeas_21,1440,94.46473055555556,0.15041897348910035,94.022,94.919
2,xmeas_22,1440,78.75222777777778,0.7422924276528228,76.676,79.99
2,xmeas_23,1440,32.18097222222222,0.3075693799467241,31.345,33.227
2,xmeas_24,1440,9.036116666666667,0.28233283361444445,8.6008,10.05
2,xmeas_25,1440,26.631405555555556,0.38166655796671095,25.362,27.651
2,xmeas_26,1440,6.878244166666665,0.10731915483472927,6.5812,7.1642
2,xmeas_27,1440,18.717020833333336,0.3368266508983307,17.485,19.798
2,xmeas_28,1440,1.1808316527777778,0.25490081967597655,0.92862,1.7213
2,xmeas_29,1440,32.88099722222222,0.3552272105052118,31.709,33.857
2,xmeas_30,1440,13.984979166666669,0.41922132835865994,13.358,15.253
2,xmeas_31,1440,24.290602777777778,0.4761440739361018,22.314,25.438
2,xmeas_32,1440,1.2551104166666667,0.10748544881833513,0.99312,1.6229
2,xmeas_33,1440,18.55965972222222,0.412339820239364,16.947,19.778
2,xmeas_34,1440,1.6270601388888888,0.3396779230054934,1.3039,2.3223
2,xmeas_35,1440,5.018970138888888,0.1591164390582474,4.6058,5.3062
2,xmeas_36,1440,2.3863690277777776,0.08906223214319643,2.1184,2.566
2,xmeas_37,1440,0.01803877763888889,0.010195665802325928,-0.0076308,0.050055
2,xmeas_38,1440,0.834490486111111,0.021818763572253697,0.76848,0.89161
2,xmeas_39,1440,0.07126819097222221,0.018746399331500886,0.032736,0.11654
2,xmeas_40,1440,53.73947916666667,0.5130524950383193,52.136,55.172
2,xmeas_41,1440,43.796013888888886,0.5167008856460338,42.001,45.22
2,xmv_1,1440,63.51742152777778,0.6210524475052135,61.66,65.309
2,xmv_2,1440,55.489715972222214,0.8250076718882822,52.364,57.542
2,xmv_3,1440,27.42396944444444,3.4400004525768098,14.682,37.294
2,xmv_4,1440,62.8099875,1.419777752228398,58.245,67.099
2,xmv_5,1440,21.608543055555554,0.838892834550404,19.705,24.649
2,xmv_6,1440,76.67963402777778,15.705528968113896,37.003,94.247
2,xmv_7,1440,37.52690833333333,2.9099133842832106,28.963,46.163
2,xmv_8,1440,46.427246527777775,2.3426556634868194,39.147,53.876
2,xmv_9,1440,30.235007638888888,10.322090227650905,15.601,53.939
2,xmv_10,1440,41.41707638888889,0.5673099560544606,39.642,43.134
2,xmv_11,1440,17.121513888888888,1.5448910290620228,12.328,21.913
3,xmeas_1,1440,0.25084440277777775,0.02985276488052796,0.17245,0.33927
3,xmeas_2,1440,3664.3206250000003,34.42593158389027,3540.5,3769.4
3,xmeas_3,1440,4508.625208333333,39.663264643149795,4372.9,4665.3
3,xmeas_4,1440,9.344407152777778,0.08678971653763293,9.0827,9.6798
3,xmeas_5,1440,26.902920833333337,0.20986698685511973,26.305,27.586
3,xmeas_6,1440,42.34737291666667,0.2184490449245709,41.421,43.104
3,xmeas_7,1440,2704.5148611111113,7.969313190335674,2685.7,2725.8
3,xmeas_8,1440,75.00925138888888,0.5553471258212318,73.012,76.833
3,xmeas_9,1440,120.40000694444446,0.01935190248121662,120.33,120.46
3,xmeas_10,1440,0.33736713888888886,0.01290325714309297,0.29732,0.38364
3,xmeas_11,1440,80.11908541666668,0.25092379493446915,79.375,80.861
3,xmeas_12,1440,49.9920298611111,1.0354325841674974,46.798,53.071
3,xmeas_13,1440,2633.252847222222,8.395843818016848,2612.6,2655.7
3,xmeas_14,1440,25.1868625,1.0116628488721175,21.777,28.562
3,xmeas_15,1440,49.987697222222224,1.0046302173016495,46.652,53.982
3,xmeas_16,1440,3101.6793750000006,6.60976794378397,3084.4,3117.8
3,xmeas_17,1440,22.964879166666666,0.6044653395780566,21.095,24.944
3,xmeas_18,1440,65.8064,0.4371242570737839,64.627,66.719
3,xmeas_19,1440,231.99249999999998,10.853163688850552,201.19,259.88
3,xmeas_20,1440,341.44155555555557,1.8361379528891617,336.38,346.55
3,xmeas_21,1440,94.56822569444444,0.13884779926802732,94.009,95.027
3,xmeas_22,1440,77.30247638888889,0.26164847750342957,76.441,78.16
3,xmeas_23,1440,32.18675555555556,0.2845439274843361,31.359,32.964
3,xmeas_24,1440,8.896228194444445,0.10648127879937501,8.5624,9.2405
3,xmeas_25,1440,26.37607777777778,0.3148999634759318,25.492,27.369
3,xmeas_26,1440,6.880192222222222,0.11270367757428867,6.5495,7.2458
3,xmeas_27,1440,18.778888888888886,0.2949775108590376,17.758,19.715
3,xmeas_28,1440,1.6573187499999997,0.025313078878323122,1.578,1.7295
3,xmeas_29,1440,32.973105555555556,0.3312036422574234,31.845,33.889
3,xmeas_30,1440,13.823947222222223,0.11021782712197302,13.46,14.243
3,xmeas_31,1440,23.950770833333333,0.3756535397337871,22.804,24.968
3,xmeas_32,1440,1.261479125,0.10755817816932023,0.9122,1.6329
3,xmeas_33,1440,18.575394444444445,0.35682147099787037,17.685,19.82
3,xmeas_34,1440,2.265163611111111,0.026397930052653423,2.1675,2.347
3,xmeas_35,1440,4.847408472222223,0.07348948725543428,4.6547,5.036
3,xmeas_36,1440,2.303334027777778,0.05205002907303458,2.1612,2.4818
3,xmeas_37,1440,0.018452971006944447,0.00978088461848556,-0.015286,0.054085
3,xmeas_38,1440,0.8356732638888889,0.018913952949180364,0.78652,0.90562
3,xmeas_39,1440,0.09742248263888889,0.010695289589118744,0.07294,0.13047
3,xmeas_40,1440,53.77832291666667,0.4802984108627064,52.362,55.265
3,xmeas_41,1440,43.79672222222222,0.5216274639822986,42.356,45.415
3,xmv_1,1440,63.07458472222223,0.6165542086400211,60.92,64.98
3,xmv_2,1440,53.957887500000005,0.4814102948390978,52.381,55.658
3,xmv_3,1440,24.660924305555554,2.930160701945912,16.924,33.686
3,xmv_4,1440,61.32238541666668,1.260341178174462,57.072,65.086
3,xmv_5,1440,22.21819236111111,0.5798450139885436,20.349,23.858
3,xmv_6,1440,40.115120833333336,1.58944589122194,35.64,46.121
3,xmv_7,1440,38.07658472222222,3.047090421581298,28.678,47.136
3,xmv_8,1440,46.505524305555554,2.3250217536772597,38.786,55.75
3,xmv_9,1440,47.942551388888894,2.81889691906317,40.711,54.916
3,xmv_10,1440,41.17870972222222,0.5662023402520883,39.181,42.916
3,xmv_11,1440,18.07462361111111,1.4334873880604742,13.395,22.534
4,xmeas_1,1440,0.25009593750000003,0.02887790229010964,0.14267,0.33669
4,xmeas_2,1440,3664.3350694444443,34.72236632797679,3564.1,3797.3
4,xmeas_3,1440,4508.224722222222,38.60146597914807,4386.2,4636.1
4,xmeas_4,1440,9.349140208333335,0.079222481567924,9.0808,9.6452
4,xmeas_5,1440,26.90401597222222,0.20731794785516316,26.261,27.55
4,xmeas_6,1440,42.3410375,0.2192863210533479,41.618,43.053
4,xmeas_7,1440,2705.485833333333,7.102816391751029,2689.4,2726.2
4,xmeas_8,1440,75.00422708333333,0.5294021191056157,73.379,76.831
4,xmeas_9,1440,120.40054166666667,0.019968312284291603,120.34,120.6
4,xmeas_10,1440,0.3371339513888889,0.012763842379312966,0.29827,0.37699
4,xmeas_11,1440,80.09478541666667,0.2429939081500178,79.17,80.73
4,xmeas_12,1440,49.97211111111111,0.9964848985500867,46.912,53.214
4,xmeas_13,1440,2634.247013888889,7.426988478477098,2616.8,2656.8
4,xmeas_14,1440,25.164461805555554,1.033384554354339,21.924,28.597
4,xmeas_15,1440,50.04376180555555,1.0410197682832123,46.581,53.255
4,xmeas_16,1440,3102.6522916666663,6.216097622926183,3088.2,3121.5
4,xmeas_17,1440,22.96346111111111,0.6187728534872893,20.916,25.168
4,xmeas_18,1440,65.79551458333333,0.34777948019921645,64.947,66.583
4,xmeas_19,1440,232.18541666666667,8.094339022934923,212.58,251.52
4,xmeas_20,1440,341.44015277777777,1.4193765249290733,337.02,344.81
4,xmeas_21,1440,94.59683541666666,0.12138427884460745,94.163,94.972
4,xmeas_22,1440,77.29386388888888,0.2624731407844106,76.399,78.114
4,xmeas_23,1440,32.18912222222222,0.2791134909924422,31.316,33.227
4,xmeas_24,1440,8.88363,0.10901124724090337,8.5449,9.2298
4,xmeas_25,1440,26.41789305555556,0.2959503479130424,25.399,27.259
4,xmeas_26,1440,6.881656666666667,0.10770730708730955,6.5824,7.1532
4,xmeas_27,1440,18.778644444444446,0.28233136677323223,17.944,19.729
4,xmeas_28,1440,1.6531725000000002,0.024894868188574053,1.5693,1.7206
4,xmeas_29,1440,32.92612638888889,0.31752016783518866,31.892,33.83
4,xmeas_30,1440,13.82190138888889,0.10923261290877623,13.477,14.131
4,xmeas_31,1440,24.025334722222226,0.36077308762326454,23.058,25.21
4,xmeas_32,1440,1.2610156805555555,0.1013727763021911,0.96322,1.556
4,xmeas_33,1440,18.570354166666664,0.3151853987146149,17.627,19.554
4,xmeas_34,1440,2.262768472222222,0.02619451624810956,2.1753,2.3439
4,xmeas_35,1440,4.840707083333333,0.06635758830673422,4.6295,5.0608
4,xmeas_36,1440,2.296674861111111,0.05398088090984432,2.1125,2.4277
4,xmeas_37,1440,0.017408249722222224,0.010096557615812393,-0.0057408,0.046522
4,xmeas_38,1440,0.8356925347222222,0.016412843160262654,0.78963,0.88598
4,xmeas_39,1440,0.09846071527777779,0.011249079248654278,0.071652,0.13295
4,xmeas_40,1440,53.74084722222223,0.4825714624721978,52.125,55.049
4,xmeas_41,1440,43.81834027777778,0.48567182877973203,42.452,45.078
4,xmv_1,1440,63.06911041666667,0.593760462440281,60.945,65.07
4,xmv_2,1440,53.963856250000006,0.4548404154261564,52.417,55.263
4,xmv_3,1440,24.604933333333328,2.8479593886431482,13.893,33.35
4,xmv_4,1440,61.31710347222222,1.2328719730788054,57.794,64.962
4,xmv_5,1440,22.2353625,0.48151349065031285,20.77,23.706
4,xmv_6,1440,40.07431527777778,1.546962253336523,35.169,44.702
4,xmv_7,1440,38.01789722222222,2.932496507594296,29.012,47.558
4,xmv_8,1440,46.63528680555555,2.4091776059486323,38.621,54.067
4,xmv_9,1440,47.94686597222222,2.1201533984671292,43.342,52.633
4,xmv_10,1440,44.480275694444444,1.2859219198079104,39.954,47.398
4,xmv_11,1440,18.08497777777778,1.4683671475885607,12.879,22.914
5,xmeas_1,1440,0.25036861805555555,0.060864916024012505,0.022717,0.47846
5,xmeas_2,1440,3662.4288194444443,37.37785680434804,3525.1,3797.3
5,xmeas_3,1440,4500.643541666666,64.35669709818956,4261.7,4730.9
5,xmeas_4,1440,9.340505277777778,0.16381636021727486,8.7199,9.9531
5,xmeas_5,1440,26.901803472222223,0.2073312359621348,26.22,27.549
5,xmeas_6,1440,42.32455069444444,0.2391825409761068,41.384,43.062
5,xmeas_7,1440,2704.947222222222,21.501141248196703,2630.8,2788.7
5,xmeas_8,1440,74.99762916666667,0.8089329857177353,71.739,77.742
5,xmeas_9,1440,120.40072916666666,0.01955613034806311,120.33,120.47
5,xmeas_10,1440,0.3368723055555556,0.01905290034346356,0.26042,0.39378
5,xmeas_11,1440,80.16848958333334,0.5947694245766365,78.06,82.479
5,xmeas_12,1440,49.97522777777778,1.0123910294190432,46.912,53.207
5,xmeas_13,1440,2633.730486111111,22.45196728720729,2556.2,2721.9
5,xmeas_14,1440,25.12799930555556,1.0358908004807816,21.6,28.934
5,xmeas_15,1440,50.03537777777777,1.0298740629165797,46.602,53.389
5,xmeas_16,1440,3101.947361111111,18.027912686690357,3039.1,3171.0
5,xmeas_17,1440,22.926461805555558,0.634694180843169,20.917,25.173
5,xmeas_18,1440,65.77357291666667,1.373145895378805,60.549,70.096
5,xmeas_19,1440,229.77341666666663,33.554625302851,106.26,349.86
5,xmeas_20,1440,341.29988888888886,4.719020933413472,326.3,356.33
5,xmeas_21,1440,94.61726944444443,0.23370603859935027,93.941,95.519
5,xmeas_22,1440,77.34866319444444,0.37330687561818665,76.012,79.57
5,xmeas_23,1440,32.18903611111111,0.5026502452219604,30.124,33.936
5,xmeas_24,1440,8.88861125,0.13694464441625553,8.345,9.3048
5,xmeas_25,1440,26.395663888888883,0.6143591345122151,24.372,29.037
5,xmeas_26,1440,6.880923194444444,0.11475940801130852,6.5758,7.1919
5,xmeas_27,1440,18.779593055555555,0.5207604128540676,16.682,20.515
5,xmeas_28,1440,1.6557002777777774,0.029905075672867376,1.5481,1.7545
5,xmeas_29,1440,32.92822777777778,0.7054353838675026,30.167,35.193
5,xmeas_30,1440,13.821955555555554,0.1583544663365235,13.194,14.28
5,xmeas_31,1440,23.99332361111111,0.8785359177173133,20.939,27.414
5,xmeas_32,1440,1.262942263888889,0.11461589235354697,0.92523,1.6907
5,xmeas_33,1440,18.566534722222222,0.7363097147354641,15.53,20.902
5,xmeas_34,1440,2.26268625,0.03580864737835553,2.1447,2.3844
5,xmeas_35,1440,4.854853333333334,0.1250617038087811,4.4246,5.3666
5,xmeas_36,1440,2.3024343055555554,0.06968828503482413,2.07,2.563
5,xmeas_37,1440,0.016650976145833333,0.009161997428188809,-0.0038546,0.042934
5,xmeas_38,1440,0.8355982986111111,0.05262440716584241,0.70387,1.0594
5,xmeas_39,1440,0.0989267777777778,0.011889717425777163,0.060548,0.14829
5,xmeas_40,1440,53.74596527777778,0.5005161187943498,52.284,55.066
5,xmeas_41,1440,43.79736111111111,0.4920555106781745,42.593,45.093
5,xmv_1,1440,63.035651388888894,0.6444718342168525,60.934,65.069
5,xmv_2,1440,53.890621527777775,0.7718632325159451,50.64,56.533
5,xmv_3,1440,24.631450208333334,5.989533498572415,2.1838,47.14
5,xmv_4,1440,61.22672569444445,1.5655357484715542,56.183,67.074
5,xmv_5,1440,22.2407125,1.4165364696409326,17.83,27.773
5,xmv_6,1440,40.06545902777778,2.4708606271428724,29.751,47.98
5,xmv_7,1440,38.027076388888894,2.9793195826457817,29.012,47.539
5,xmv_8,1440,46.61593680555555,2.383430398622842,38.67,54.377
5,xmv_9,1440,47.73671111111111,8.772420085129337,18.826,82.163
5,xmv_10,1440,41.08320486111111,0.689566839174168,38.777,43.282
5,xmv_11,1440,20.541138194444446,1.7309284897884014,14.745,25.702
6,xmeas_1,1440,0.027938454741666667,0.07949860486574875,-0.0033137,0.29072
6,xmeas_2,1440,3615.6773611111107,28.72675277866498,3522.8,3756.0
6,xmeas_3,1440,4270.439166666667,127.67738392071331,4115.4,4611.4
6,xmeas_4,1440,9.635016319444444,0.16227771288449078,8.9939,9.9228
6,xmeas_5,1440,26.880366666666667,0.11428337431834995,26.151,27.589
6,xmeas_6,1440,42.29109444444445,0.13493644852066772,41.458,42.977
6,xmeas_7,1440,2939.268472222222,109.06514125638614,2682.7,3000.0
6,xmeas_8,1440,73.93451944444443,0.7743548986112188,72.643,77.562
6,xmeas_9,1440,120.4305902777778,0.024149152352393618,120.35,120.46
6,xmeas_10,1440,0.23886703472222226,0.04378001498932812,0.2048,0.36353
6,xmeas_11,1440,74.74397638888887,2.5693482230542184,73.004,81.046
6,xmeas_12,1440,50.18889583333334,0.5427032653052928,46.995,54.255
6,xmeas_13,1440,2861.142430555556,106.27651589172982,2608.5,2920.5
6,xmeas_14,1440,25.096822222222226,0.6026675935171774,22.273,27.91
6,xmeas_15,1440,49.620775694444454,0.556087534260983,46.323,53.15
6,xmeas_16,1440,3376.641527777778,125.7379344355059,3086.1,3446.0
6,xmeas_17,1440,22.42659722222222,0.43029821292019405,21.284,24.855
6,xmeas_18,1440,67.00648333333334,0.812266147497913,64.535,68.879
6,xmeas_19,1440,413.5297291666667,88.36871951903072,225.41,462.94
6,xmeas_20,1440,313.2889305555555,11.80726716284485,299.56,344.29
6,xmeas_21,1440,95.51934027777776,0.3908072375445799,94.276,96.323
6,xmeas_22,1440,74.0895125,1.4871581052007956,73.081,77.843
6,xmeas_23,1440,25.963508333333337,2.704659400714022,23.823,32.878
6,xmeas_24,1440,8.733363888888888,0.1335152269667475,8.3882,9.1756
6,xmeas_25,1440,33.59113888888889,3.2193497528673647,25.825,36.091
6,xmeas_26,1440,6.823626249999999,0.11604199411128943,6.5039,7.1684
6,xmeas_27,1440,19.1284625,0.3708585291287221,18.136,20.84
6,xmeas_28,1440,1.5368394444444444,0.06402488310334646,1.4297,1.7307
6,xmeas_29,1440,23.589949999999998,4.093689581979402,20.55,33.631
6,xmeas_30,1440,13.5574625,0.14808137324744516,13.199,14.05
6,xmeas_31,1440,35.21385277777778,5.038045973723225,23.352,38.799
6,xmeas_32,1440,1.3004270416666666,0.10946414769618881,0.98187,1.7389
6,xmeas_33,1440,18.773575,0.3972186307982435,17.367,20.465
6,xmeas_34,1440,2.037626527777778,0.10880555290856227,1.9095,2.3247
6,xmeas_35,1440,3.787452361111111,0.500820493539463,3.352,4.9974
6,xmeas_36,1440,1.7239569444444445,0.2748655088029479,1.4316,2.3985
6,xmeas_37,1440,0.021931968854166668,0.010033027533212207,-0.0025887,0.052032
6,xmeas_38,1440,1.0098034027777778,0.08515086614002432,0.81186,1.1039
6,xmeas_39,1440,0.10481252777777778,0.01006437880250223,0.078518,0.12806
6,xmeas_40,1440,54.341628472222226,0.5769051083009813,52.362,55.754
6,xmeas_41,1440,43.00986111111111,0.6500663419515783,41.462,44.896
6,xmv_1,1440,71.29407013888888,9.112431497902861,60.627,95.09
6,xmv_2,1440,45.52532291666667,7.4127306852363235,27.567,55.318
6,xmv_3,1440,90.62379166666668,24.080641428206224,17.784,100.09
6,xmv_4,1440,84.08525138888888,16.80801661669866,57.42,100.0
6,xmv_5,1440,26.422034239583333,20.92331256313273,-0.045435,69.618
6,xmv_6,1440,13.459940068055557,15.027100463193715,0.0,43.322
6,xmv_7,1440,38.65649722222222,1.597121850608372,29.256,50.623
6,xmv_8,1440,45.65636388888888,1.28690299606464,38.025,53.823
6,xmv_9,1440,89.18511875,20.355481156391154,46.051,100.46
6,xmv_10,1440,80.90977777777776,27.324714887968145,36.666,100.38
6,xmv_11,1440,46.23758819444445,25.71368511216959,13.625,100.0
7,xmeas_1,1440,0.2508460977777778,0.09105987799569162,0.0014007,0.57913
7,xmeas_2,1440,3661.2743055555557,38.804121784692875,3507.0,3772.3
7,xmeas_3,1440,4507.563125000001,95.85348383187998,4217.5,4902.2
7,xmeas_4,1440,9.345269930555554,0.2680147649101877,8.2474,10.325
7,xmeas_5,1440,26.902547222222225,0.2138138584840547,26.321,27.528
7,xmeas_6,1440,42.33346944444444,0.284473878466759,41.266,43.24
7,xmeas_7,1440,2705.554236111111,36.045310206464855,2591.8,2856.8
7,xmeas_8,1440,74.84560208333333,1.5104171202001035,68.912,79.697
7,xmeas_9,1440,120.40037499999998,0.021089133779884,120.32,120.47
7,xmeas_10,1440,0.33670889583333335,0.02420215150103242,0.24434,0.41524
